epoch,train_loss,train_bce,train_reg,train_mono,val_loss,val_mAP,lr,time_sec,best_val_loss
0,0.663116,0.663116,0.000000,0.000000,4.068289,0.587845,0.010000,90.5,inf
1,0.591172,0.591172,0.000000,0.000000,4.365365,0.603728,0.010000,89.5,4.068289
2,0.512266,0.512266,0.000000,0.000000,4.268118,0.622847,0.010000,89.5,4.068289
3,0.450216,0.450216,0.000000,0.000000,4.024099,0.636500,0.010000,89.5,4.068289
4,0.361428,0.361428,0.000000,0.000000,7.598649,0.650794,0.010000,89.5,4.024099
5,0.310502,0.310502,0.000000,0.000000,5.792791,0.635392,0.010000,89.6,4.024099
6,0.275802,0.275802,0.000000,0.000000,9.569315,0.644425,0.010000,89.5,4.024099
7,0.233866,0.233866,0.000000,0.000000,4.767063,0.623933,0.010000,89.5,4.024099
8,0.149022,0.149022,0.000000,0.000000,10.710925,0.581027,0.010000,89.5,4.024099
9,0.164027,0.164027,0.000000,0.000000,9.743708,0.555141,0.010000,89.6,4.024099
10,0.111197,0.111197,0.000000,0.000000,15.975585,0.574152,0.010000,89.5,4.024099
11,0.115966,0.115966,0.000000,0.000000,14.923316,0.558585,0.010000,89.5,4.024099
12,0.075148,0.075148,0.000000,0.000000,14.012780,0.669856,0.010000,89.6,4.024099
13,0.083803,0.083803,0.000000,0.000000,10.553837,0.604897,0.010000,89.5,4.024099
14,0.103554,0.103554,0.000000,0.000000,13.916639,0.691705,0.010000,89.6,4.024099
15,0.052638,0.052638,0.000000,0.000000,17.284534,0.650524,0.010000,89.6,4.024099
16,0.036967,0.036967,0.000000,0.000000,20.133996,0.645625,0.010000,89.5,4.024099
17,0.005416,0.005416,0.000000,0.000000,25.768859,0.659815,0.010000,89.7,4.024099
18,0.012020,0.012020,0.000000,0.000000,25.804414,0.659183,0.010000,89.6,4.024099
19,0.099405,0.099405,0.000000,0.000000,12.166979,0.640635,0.001000,89.6,4.024099
20,0.088738,0.088738,0.000000,0.000000,13.171425,0.626295,0.001000,89.6,4.024099
21,0.028763,0.028763,0.000000,0.000000,16.134908,0.619483,0.001000,89.6,4.024099
22,0.020909,0.020909,0.000000,0.000000,15.656239,0.631773,0.001000,89.5,4.024099
23,0.012279,0.012279,0.000000,0.000000,16.858292,0.625353,0.001000,89.6,4.024099
24,0.010789,0.010789,0.000000,0.000000,17.124580,0.639235,0.001000,89.6,4.024099
25,0.007204,0.007204,0.000000,0.000000,19.568351,0.631067,0.001000,89.5,4.024099
26,0.007835,0.007835,0.000000,0.000000,17.016225,0.634960,0.001000,89.5,4.024099
27,0.006378,0.006378,0.000000,0.000000,19.322732,0.633251,0.001000,89.6,4.024099
28,0.004279,0.004279,0.000000,0.000000,21.144483,0.625123,0.001000,89.6,4.024099
29,0.003488,0.003488,0.000000,0.000000,20.852999,0.632411,0.001000,89.5,4.024099
30,0.003495,0.003495,0.000000,0.000000,20.760737,0.633673,0.001000,89.5,4.024099
31,0.002443,0.002443,0.000000,0.000000,19.779382,0.635880,0.001000,89.5,4.024099
32,0.002521,0.002521,0.000000,0.000000,21.372352,0.628967,0.001000,89.6,4.024099
33,0.002803,0.002803,0.000000,0.000000,21.842953,0.638046,0.001000,89.6,4.024099
34,0.002465,0.002465,0.000000,0.000000,20.767429,0.638882,0.001000,89.6,4.024099
35,0.002553,0.002553,0.000000,0.000000,21.603561,0.643213,0.001000,89.6,4.024099
36,0.001787,0.001787,0.000000,0.000000,23.398472,0.614205,0.001000,89.6,4.024099
37,0.001758,0.001758,0.000000,0.000000,23.865536,0.631819,0.001000,89.6,4.024099
38,0.001909,0.001909,0.000000,0.000000,25.324325,0.630396,0.001000,89.6,4.024099
39,0.001621,0.001621,0.000000,0.000000,24.106993,0.635562,0.000100,89.6,4.024099
40,0.003014,0.003014,0.000000,0.000000,21.536698,0.644747,0.000100,89.6,4.024099
41,0.001302,0.001302,0.000000,0.000000,23.736848,0.630675,0.000100,89.6,4.024099
42,0.001922,0.001922,0.000000,0.000000,24.723269,0.632787,0.000100,89.6,4.024099
43,0.001905,0.001905,0.000000,0.000000,21.347771,0.629080,0.000100,89.5,4.024099
44,0.001344,0.001344,0.000000,0.000000,24.808643,0.633539,0.000100,89.6,4.024099
45,0.001716,0.001716,0.000000,0.000000,23.528920,0.641107,0.000100,89.6,4.024099
46,0.001340,0.001340,0.000000,0.000000,24.429246,0.636270,0.000100,89.5,4.024099
47,0.001742,0.001742,0.000000,0.000000,23.918237,0.627950,0.000100,89.6,4.024099
48,0.001454,0.001454,0.000000,0.000000,21.997850,0.637846,0.000100,89.6,4.024099
49,0.001551,0.001551,0.000000,0.000000,24.181175,0.633984,0.000100,89.6,4.024099
