epoch,train_loss,train_bce,train_reg,train_mono,val_loss,val_mAP,lr,time_sec,best_val_loss
0,0.640187,0.621554,0.000000,0.037266,3.573280,0.635960,0.010000,94.1,inf
1,0.557062,0.538994,0.000000,0.036135,4.446963,0.705371,0.010000,93.1,3.573280
2,0.469264,0.450234,0.000000,0.038061,4.541211,0.667422,0.010000,93.1,3.573280
3,0.406077,0.388424,0.000000,0.035307,4.762726,0.707880,0.010000,92.9,3.573280
4,0.344915,0.327895,0.000000,0.034039,3.530657,0.582805,0.010000,93.0,3.573280
5,0.252369,0.236560,0.000000,0.031619,11.752369,0.666104,0.010000,92.9,3.530657
6,0.221012,0.208988,0.000000,0.024048,10.957211,0.611016,0.010000,93.0,3.530657
7,0.151949,0.140277,0.000000,0.023344,11.847626,0.671027,0.010000,93.2,3.530657
8,0.166496,0.154159,0.000000,0.024675,7.984329,0.681975,0.010000,93.2,3.530657
9,0.128170,0.118743,0.000000,0.018855,11.393349,0.664504,0.010000,93.0,3.530657
10,0.093842,0.085592,0.000000,0.016499,17.019663,0.666112,0.010000,93.1,3.530657
11,0.052381,0.047618,0.000000,0.009526,18.073950,0.603394,0.010000,93.1,3.530657
12,0.072441,0.065194,0.000000,0.014493,16.566657,0.719134,0.010000,93.0,3.530657
13,0.091274,0.083675,0.000000,0.015200,17.147366,0.653524,0.010000,92.8,3.530657
14,0.051610,0.045599,0.000000,0.012022,18.986678,0.663247,0.010000,93.6,3.530657
15,0.038842,0.034379,0.000000,0.008925,23.729209,0.635099,0.010000,92.2,3.530657
16,0.030281,0.025443,0.000000,0.009677,22.011342,0.561919,0.010000,91.5,3.530657
17,0.024091,0.020619,0.000000,0.006943,27.614317,0.632116,0.010000,91.5,3.530657
18,0.085782,0.078331,0.000000,0.014901,22.267023,0.594739,0.010000,91.5,3.530657
19,0.115931,0.104462,0.000000,0.022938,17.764358,0.662746,0.001000,91.4,3.530657
20,0.033916,0.029182,0.000000,0.009468,16.948231,0.679766,0.001000,91.7,3.530657
21,0.015629,0.012823,0.000000,0.005612,17.058604,0.670319,0.001000,91.5,3.530657
22,0.010735,0.007642,0.000000,0.006185,19.518081,0.677415,0.001000,91.5,3.530657
23,0.010007,0.007326,0.000000,0.005363,19.442454,0.671397,0.001000,91.6,3.530657
24,0.008528,0.005921,0.000000,0.005213,19.646913,0.688675,0.001000,91.5,3.530657
25,0.008405,0.006230,0.000000,0.004349,22.033929,0.671179,0.001000,91.7,3.530657
26,0.005632,0.003690,0.000000,0.003884,21.238034,0.669419,0.001000,91.4,3.530657
27,0.004833,0.002687,0.000000,0.004292,22.154946,0.656332,0.001000,91.6,3.530657
28,0.004557,0.002632,0.000000,0.003849,20.733242,0.664997,0.001000,91.7,3.530657
29,0.006421,0.004714,0.000000,0.003413,21.271575,0.670357,0.001000,92.4,3.530657
30,0.005138,0.003133,0.000000,0.004011,21.576307,0.677080,0.001000,94.1,3.530657
31,0.003418,0.001889,0.000000,0.003058,21.524540,0.680785,0.001000,93.8,3.530657
32,0.004828,0.003510,0.000000,0.002636,21.240357,0.675679,0.001000,93.4,3.530657
33,0.003754,0.002022,0.000000,0.003464,24.392256,0.677512,0.001000,93.6,3.530657
34,0.003851,0.001894,0.000000,0.003913,20.379389,0.679879,0.001000,93.2,3.530657
35,0.003411,0.001626,0.000000,0.003571,24.023563,0.675161,0.001000,92.3,3.530657
36,0.003058,0.001476,0.000000,0.003162,23.712971,0.668808,0.001000,91.4,3.530657
37,0.003128,0.001373,0.000000,0.003509,22.465904,0.677135,0.001000,91.8,3.530657
38,0.002712,0.001255,0.000000,0.002913,24.119873,0.671378,0.001000,91.5,3.530657
39,0.002658,0.001205,0.000000,0.002906,24.142025,0.673927,0.000100,92.0,3.530657
40,0.002511,0.001195,0.000000,0.002630,22.961677,0.673293,0.000100,92.3,3.530657
41,0.002385,0.001054,0.000000,0.002662,25.333770,0.681603,0.000100,91.5,3.530657
42,0.002651,0.001192,0.000000,0.002919,24.295863,0.672303,0.000100,91.5,3.530657
43,0.002685,0.001268,0.000000,0.002833,25.823149,0.666877,0.000100,91.5,3.530657
44,0.002828,0.001269,0.000000,0.003118,24.549057,0.672971,0.000100,91.6,3.530657
45,0.002580,0.001052,0.000000,0.003056,24.887950,0.674579,0.000100,91.8,3.530657
46,0.002428,0.001041,0.000000,0.002775,24.735369,0.680421,0.000100,92.2,3.530657
47,0.002318,0.000996,0.000000,0.002643,24.734597,0.666835,0.000100,92.4,3.530657
48,0.002769,0.001462,0.000000,0.002615,23.931101,0.681704,0.000100,92.5,3.530657
49,0.003075,0.001708,0.000000,0.002734,24.304510,0.675786,0.000100,92.3,3.530657
