epoch,train_loss,train_bce,train_reg,train_mono,val_loss,val_mAP,lr,time_sec,best_val_loss
0,0.619432,0.595337,0.017950,0.030240,3.789323,0.562400,0.010000,92.4,inf
1,0.521473,0.494351,0.022873,0.031370,4.765497,0.665604,0.010000,91.8,3.789323
2,0.429773,0.398693,0.030062,0.032096,5.106059,0.682442,0.010000,92.0,3.789323
3,0.351081,0.315566,0.037043,0.033985,7.534034,0.630676,0.010000,92.1,3.789323
4,0.275673,0.237348,0.046662,0.029988,5.355654,0.684374,0.010000,92.0,3.789323
5,0.237707,0.197826,0.050975,0.028787,7.587366,0.707120,0.010000,92.0,3.789323
6,0.167597,0.127158,0.055595,0.025283,13.970603,0.676823,0.010000,91.7,3.789323
7,0.163757,0.123240,0.057160,0.023873,13.383228,0.665790,0.010000,91.7,3.789323
8,0.138861,0.099168,0.057532,0.021853,15.439352,0.593917,0.010000,92.1,3.789323
9,0.111362,0.073490,0.058182,0.017562,18.636704,0.644069,0.010000,92.6,3.789323
10,0.132496,0.094093,0.057711,0.019094,14.007046,0.692778,0.010000,92.5,3.789323
11,0.091501,0.055604,0.054637,0.017158,16.176097,0.669635,0.010000,92.5,3.789323
12,0.055416,0.020637,0.057816,0.011740,19.281401,0.712878,0.010000,92.9,3.789323
13,0.038256,0.007197,0.054495,0.007621,16.477816,0.694895,0.010000,92.7,3.789323
14,0.034147,0.003373,0.054807,0.006741,16.627492,0.713819,0.010000,93.1,3.789323
15,0.034366,0.003570,0.054344,0.007248,16.838889,0.711195,0.010000,92.8,3.789323
16,0.034950,0.002851,0.056722,0.007475,19.525055,0.703379,0.010000,93.1,3.789323
17,0.036883,0.004429,0.057440,0.007468,17.205047,0.675748,0.010000,92.9,3.789323
18,0.034869,0.003671,0.055086,0.007310,15.533118,0.689905,0.010000,92.7,3.789323
19,0.037133,0.004015,0.058517,0.007719,16.080050,0.684656,0.001000,92.9,3.789323
20,0.035478,0.003703,0.056913,0.006637,15.586221,0.693504,0.001000,93.0,3.789323
21,0.032886,0.002370,0.055016,0.006015,14.289679,0.696574,0.001000,93.3,3.789323
22,0.033412,0.002260,0.055949,0.006355,15.309930,0.695509,0.001000,92.8,3.789323
23,0.032817,0.001988,0.055626,0.006032,16.056739,0.698524,0.001000,92.8,3.789323
24,0.034528,0.002714,0.057377,0.006252,16.379318,0.696194,0.001000,93.0,3.789323
25,0.031975,0.002409,0.054174,0.004958,17.040909,0.696067,0.001000,93.2,3.789323
26,0.031480,0.002867,0.052097,0.005129,14.372266,0.703847,0.001000,92.8,3.789323
27,0.034261,0.002718,0.056436,0.006651,13.157764,0.701850,0.001000,93.0,3.789323
28,0.033886,0.002327,0.056704,0.006414,15.677409,0.698968,0.001000,92.7,3.789323
29,0.032229,0.002345,0.054120,0.005649,12.419038,0.702414,0.001000,92.9,3.789323
30,0.033074,0.002960,0.054156,0.006072,12.493803,0.713130,0.001000,93.2,3.789323
31,0.032781,0.002407,0.054552,0.006195,13.001002,0.703118,0.001000,93.0,3.789323
32,0.032757,0.002735,0.054146,0.005899,13.453033,0.694914,0.001000,93.1,3.789323
33,0.033060,0.002135,0.055617,0.006234,13.792628,0.699668,0.001000,92.8,3.789323
34,0.032522,0.002513,0.054288,0.005729,10.815767,0.714993,0.001000,92.1,3.789323
35,0.033289,0.002476,0.056046,0.005580,12.056211,0.716003,0.001000,91.6,3.789323
36,0.032878,0.002781,0.055739,0.004454,12.425395,0.707950,0.001000,91.6,3.789323
37,0.032978,0.002716,0.055292,0.005234,12.268946,0.705336,0.001000,91.6,3.789323
38,0.033012,0.002439,0.055765,0.005381,14.619991,0.705704,0.001000,91.6,3.789323
39,0.033232,0.002764,0.055879,0.005057,14.059252,0.703754,0.000100,91.7,3.789323
40,0.030785,0.002150,0.052818,0.004453,11.906877,0.706224,0.000100,91.6,3.789323
41,0.031757,0.002269,0.054248,0.004726,13.220986,0.704800,0.000100,91.5,3.789323
42,0.032717,0.002217,0.055836,0.005165,10.631672,0.708553,0.000100,92.4,3.789323
43,0.032805,0.002523,0.055326,0.005239,13.862706,0.703253,0.000100,91.6,3.789323
44,0.033459,0.002888,0.055462,0.005680,12.034283,0.706176,0.000100,91.6,3.789323
45,0.032710,0.002205,0.054879,0.006131,12.796230,0.704735,0.000100,91.5,3.789323
46,0.033813,0.002939,0.055907,0.005842,12.658057,0.711208,0.000100,91.6,3.789323
47,0.031850,0.002557,0.053786,0.004801,12.466724,0.708879,0.000100,91.6,3.789323
48,0.032975,0.002267,0.056158,0.005259,12.351663,0.705607,0.000100,91.6,3.789323
49,0.032273,0.002421,0.055209,0.004496,10.280237,0.714471,0.000100,91.6,3.789323
